timestamp,temp_observed,location,boardid,humidity_avg,light_avg,latitude,longitude,model,scenario_id,scenario_name,seed,dataset_name,temp_clean,is_anomaly,anomaly_type
2014-12-15 03:55:00+00:00,23.5,Docklands Library,511,43.1,96.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.3,0,normal
2014-12-15 04:05:00+00:00,22.9,Docklands Library,511,42.9,98.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.3,0,normal
2014-12-15 04:55:00+00:00,22.6,Docklands Library,511,45.9,97.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.3,0,normal
2014-12-15 05:40:00+00:00,21.3,Docklands Library,511,48.1,95.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.3,0,normal
2014-12-15 05:50:00+00:00,21.0,Docklands Library,511,49.4,95.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.270000000000003,0,normal
2014-12-15 06:10:00+00:00,21.3,Docklands Library,511,48.5,96.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.216,1,weak_multivariate_excursion
2014-12-15 06:40:00+00:00,25.5,Docklands Library,511,39.0,98.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.172800000000002,1,weak_multivariate_excursion
2014-12-15 06:50:00+00:00,24.5,Docklands Library,511,39.8,98.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.138240000000003,1,weak_multivariate_excursion
2014-12-15 07:00:00+00:00,23.9,Docklands Library,511,41.5,98.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,20.880592000000007,0,normal
2014-12-15 07:30:00+00:00,21.0,Docklands Library,511,46.1,96.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,20.44447360000001,0,normal
2014-12-15 07:40:00+00:00,21.3,Docklands Library,511,46.2,96.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,20.035578880000006,0,normal
2014-12-15 08:00:00+00:00,22.6,Docklands Library,511,43.7,98.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,19.648463104000008,1,weak_multivariate_excursion
2014-12-15 08:45:00+00:00,18.7,Docklands Library,511,52.6,93.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,19.29877048320001,1,weak_multivariate_excursion
2014-12-15 09:15:00+00:00,18.1,Docklands Library,511,55.7,81.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.97901638656001,1,weak_multivariate_excursion
2014-12-15 09:35:00+00:00,17.7,Docklands Library,511,56.3,69.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.723213109248007,1,weak_multivariate_excursion
2014-12-15 10:25:00+00:00,17.7,Docklands Library,511,56.8,13.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.518570487398406,1,weak_multivariate_excursion
2014-12-15 11:05:00+00:00,17.7,Docklands Library,511,57.0,13.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.354856389918726,1,weak_multivariate_excursion
2014-12-15 11:15:00+00:00,17.7,Docklands Library,511,57.4,13.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.223885111934983,0,normal
2014-12-15 11:35:00+00:00,17.7,Docklands Library,511,57.9,13.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.119108089547986,0,normal
2014-12-15 12:00:00+00:00,17.4,Docklands Library,511,58.5,12.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.03528647163839,0,normal
2014-12-15 12:30:00+00:00,17.7,Docklands Library,511,59.5,13.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.96822917731071,0,normal
2014-12-15 12:40:00+00:00,17.4,Docklands Library,511,59.5,12.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.91458334184857,0,normal
2014-12-15 12:50:00+00:00,17.7,Docklands Library,511,59.5,12.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.871666673478856,0,normal
2014-12-15 13:00:00+00:00,17.7,Docklands Library,511,59.5,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.837333338783086,0,normal
2014-12-15 13:10:00+00:00,17.7,Docklands Library,511,59.6,12.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.80986667102647,0,normal
2014-12-15 13:40:00+00:00,17.7,Docklands Library,511,60.1,13.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.787893336821178,0,normal
2014-12-15 13:50:00+00:00,17.7,Docklands Library,511,60.1,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.770314669456944,0,normal
2014-12-15 14:00:00+00:00,17.7,Docklands Library,511,60.0,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.756251735565556,0,normal
2014-12-15 14:20:00+00:00,17.7,Docklands Library,511,60.4,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.745001388452444,0,normal
2014-12-15 14:30:00+00:00,17.7,Docklands Library,511,60.8,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.736001110761954,0,normal
2014-12-15 14:40:00+00:00,17.4,Docklands Library,511,60.9,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.728800888609562,0,normal
2014-12-15 14:50:00+00:00,17.4,Docklands Library,511,61.7,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.66304071088765,0,normal
2014-12-15 15:00:00+00:00,17.4,Docklands Library,511,61.4,13.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.61043256871012,0,normal
2014-12-15 15:15:00+00:00,17.4,Docklands Library,511,61.7,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.568346054968096,0,normal
2014-12-15 15:25:00+00:00,17.7,Docklands Library,511,62.0,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.534676843974477,0,normal
2014-12-15 15:35:00+00:00,17.7,Docklands Library,511,61.7,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.507741475179582,0,normal
2014-12-15 15:45:00+00:00,17.7,Docklands Library,511,61.5,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.486193180143665,0,normal
2014-12-15 15:55:00+00:00,17.4,Docklands Library,511,60.3,12.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.468954544114933,0,normal
2014-12-15 16:05:00+00:00,17.4,Docklands Library,511,61.2,12.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.455163635291946,0,normal
2014-12-15 16:15:00+00:00,17.4,Docklands Library,511,60.9,12.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.444130908233557,0,normal
2014-12-15 16:25:00+00:00,17.4,Docklands Library,511,61.1,12.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.435304726586846,0,normal
2014-12-15 16:35:00+00:00,17.4,Docklands Library,511,61.7,12.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.428243781269476,0,normal
2014-12-15 16:45:00+00:00,17.1,Docklands Library,511,60.9,12.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.422595025015582,0,normal
2014-12-15 16:55:00+00:00,17.1,Docklands Library,511,60.9,12.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.418076020012467,0,normal
2014-12-15 17:05:00+00:00,17.1,Docklands Library,511,60.1,12.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.414460816009974,0,normal
2014-12-15 17:15:00+00:00,16.5,Docklands Library,511,60.3,12.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.41156865280798,0,normal
2014-12-15 17:25:00+00:00,16.5,Docklands Library,511,60.9,12.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.409254922246383,0,normal
2014-12-15 17:35:00+00:00,16.5,Docklands Library,511,60.9,12.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.407403937797106,0,normal
2014-12-15 17:45:00+00:00,16.5,Docklands Library,511,61.1,12.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.405923150237687,0,normal
2014-12-15 18:05:00+00:00,16.1,Docklands Library,511,61.5,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.40473852019015,0,normal
2014-12-15 18:30:00+00:00,16.1,Docklands Library,511,62.2,18.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.40379081615212,1,weak_multivariate_excursion
2014-12-15 19:00:00+00:00,15.8,Docklands Library,511,62.3,80.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.4030326529217,1,weak_multivariate_excursion
2014-12-15 20:40:00+00:00,16.5,Docklands Library,511,61.1,94.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.40242612233736,1,weak_multivariate_excursion
2014-12-15 20:50:00+00:00,16.8,Docklands Library,511,60.9,94.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.40194089786989,1,weak_multivariate_excursion
2014-12-15 21:10:00+00:00,17.4,Docklands Library,511,58.7,94.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.40155271829591,0,normal
2014-12-15 21:20:00+00:00,17.4,Docklands Library,511,57.9,94.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.401242174636728,0,normal
2014-12-15 21:30:00+00:00,17.7,Docklands Library,511,57.8,94.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.460993739709384,0,normal
2014-12-15 21:40:00+00:00,18.1,Docklands Library,511,57.1,94.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.588794991767507,0,normal
2014-12-15 22:05:00+00:00,18.4,Docklands Library,511,57.8,95.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.751035993414007,0,normal
2014-12-15 22:15:00+00:00,18.4,Docklands Library,511,57.8,95.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.880828794731208,0,normal
2014-12-15 22:55:00+00:00,19.0,Docklands Library,511,55.9,95.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.104663035784966,0,normal
2014-12-15 23:35:00+00:00,21.0,Docklands Library,511,51.1,97.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.683730428627975,1,weak_multivariate_excursion
2014-12-15 23:45:00+00:00,25.8,Docklands Library,511,43.4,97.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,20.10698434290238,1,weak_multivariate_excursion
2014-12-16 00:05:00+00:00,25.8,Docklands Library,511,41.0,97.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.245587474321905,1,weak_multivariate_excursion
2014-12-16 00:15:00+00:00,26.5,Docklands Library,511,39.9,97.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,22.296469979457527,0,normal
2014-12-16 00:45:00+00:00,27.7,Docklands Library,511,38.7,98.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,23.257175983566025,0,normal
2014-12-16 00:55:00+00:00,27.1,Docklands Library,511,39.3,98.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,24.14574078685282,1,weak_multivariate_excursion
2014-12-16 02:00:00+00:00,30.0,Docklands Library,511,31.6,98.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,25.196592629482257,1,weak_multivariate_excursion
2014-12-16 02:30:00+00:00,31.6,Docklands Library,511,12.7,97.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,26.037274103585805,1,weak_multivariate_excursion
2014-12-16 02:50:00+00:00,32.3,Docklands Library,511,12.2,98.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,26.709819282868644,1,weak_multivariate_excursion
2014-12-16 03:00:00+00:00,32.3,Docklands Library,511,11.4,97.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,27.247855426294915,1,weak_multivariate_excursion
2014-12-16 03:20:00+00:00,31.3,Docklands Library,511,12.8,97.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,27.678284341035933,0,normal
2014-12-16 03:30:00+00:00,32.3,Docklands Library,511,13.0,97.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.02262747282875,0,normal
2014-12-16 03:50:00+00:00,31.9,Docklands Library,511,11.4,98.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.298101978263,0,normal
2014-12-16 04:00:00+00:00,32.6,Docklands Library,511,11.4,97.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.5184815826104,0,normal
2014-12-16 04:10:00+00:00,31.9,Docklands Library,511,11.6,98.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.69478526608832,0,normal
2014-12-16 04:25:00+00:00,31.3,Docklands Library,511,11.7,96.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.835828212870656,0,normal
2014-12-16 04:35:00+00:00,31.3,Docklands Library,511,11.9,97.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.948662570296523,0,normal
2014-12-16 04:45:00+00:00,31.0,Docklands Library,511,12.2,97.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,29.03893005623722,0,normal
2014-12-16 04:55:00+00:00,30.3,Docklands Library,511,11.6,96.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,29.111144044989775,0,normal
2014-12-16 05:05:00+00:00,30.3,Docklands Library,511,11.7,97.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,29.168915235991822,0,normal
2014-12-16 05:15:00+00:00,30.0,Docklands Library,511,11.2,96.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,29.215132188793458,0,normal
2014-12-16 05:25:00+00:00,29.4,Docklands Library,511,11.9,96.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,29.252105751034765,0,normal
2014-12-16 05:35:00+00:00,28.7,Docklands Library,511,13.3,96.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,29.141684600827816,1,weak_multivariate_excursion
2014-12-16 05:45:00+00:00,23.5,Docklands Library,511,34.6,96.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,28.013347680662253,1,weak_multivariate_excursion
2014-12-16 05:55:00+00:00,22.6,Docklands Library,511,37.6,97.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,26.930678144529804,1,weak_multivariate_excursion
2014-12-16 06:25:00+00:00,20.6,Docklands Library,511,43.1,97.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,26.064542515623845,1,weak_multivariate_excursion
2014-12-16 06:35:00+00:00,21.0,Docklands Library,511,39.6,98.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,25.311634012499077,1,weak_multivariate_excursion
2014-12-16 06:45:00+00:00,22.3,Docklands Library,511,33.3,98.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,24.569307209999263,0,normal
2014-12-16 06:55:00+00:00,22.6,Docklands Library,511,31.4,98.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,23.91544576799941,0,normal
2014-12-16 07:05:00+00:00,21.6,Docklands Library,511,35.2,96.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,23.33235661439953,0,normal
2014-12-16 07:15:00+00:00,21.3,Docklands Library,511,36.8,98.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,22.785885291519627,0,normal
2014-12-16 07:25:00+00:00,20.3,Docklands Library,511,35.2,97.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,22.2887082332157,0,normal
2014-12-16 07:40:00+00:00,20.0,Docklands Library,511,34.3,97.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.83096658657256,0,normal
2014-12-16 08:00:00+00:00,19.4,Docklands Library,511,35.8,96.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.40477326925805,1,weak_multivariate_excursion
2014-12-16 08:10:00+00:00,17.4,Docklands Library,511,41.4,95.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,21.00381861540644,1,weak_multivariate_excursion
2014-12-16 08:20:00+00:00,17.7,Docklands Library,511,35.1,94.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,20.483054892325153,1,weak_multivariate_excursion
2014-12-16 08:30:00+00:00,18.1,Docklands Library,511,33.6,98.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,20.006443913860124,0,normal
2014-12-16 08:40:00+00:00,19.7,Docklands Library,511,30.6,98.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,19.6251551310881,0,normal
2014-12-16 09:00:00+00:00,18.4,Docklands Library,511,34.3,94.4,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,19.32012410487048,0,normal
2014-12-16 09:10:00+00:00,18.1,Docklands Library,511,29.7,90.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.996099283896385,0,normal
2014-12-16 09:20:00+00:00,18.1,Docklands Library,511,27.0,88.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.73687942711711,0,normal
2014-12-16 09:30:00+00:00,17.7,Docklands Library,511,29.2,82.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.52950354169369,1,weak_multivariate_excursion
2014-12-16 09:40:00+00:00,17.7,Docklands Library,511,31.9,67.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.30360283335495,1,weak_multivariate_excursion
2014-12-16 10:00:00+00:00,16.8,Docklands Library,511,32.2,25.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,18.00288226668396,1,weak_multivariate_excursion
2014-12-16 10:10:00+00:00,16.5,Docklands Library,511,32.7,16.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.70230581334717,1,weak_multivariate_excursion
2014-12-16 10:20:00+00:00,16.5,Docklands Library,511,34.6,15.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.461844650677737,0,normal
2014-12-16 10:40:00+00:00,15.8,Docklands Library,511,33.6,14.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,17.12947572054219,0,normal
2014-12-16 10:55:00+00:00,15.8,Docklands Library,511,33.9,14.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,16.86358057643375,0,normal
2014-12-16 11:15:00+00:00,15.5,Docklands Library,511,34.6,14.2,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,16.590864461147003,0,normal
2014-12-16 11:25:00+00:00,15.2,Docklands Library,511,36.2,14.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,16.312691568917604,0,normal
2014-12-16 11:35:00+00:00,15.2,Docklands Library,511,36.2,13.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,16.090153255134084,0,normal
2014-12-16 11:45:00+00:00,15.2,Docklands Library,511,37.3,14.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,15.912122604107267,0,normal
2014-12-16 11:55:00+00:00,14.8,Docklands Library,511,36.3,14.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,15.689698083285815,0,normal
2014-12-16 12:25:00+00:00,14.8,Docklands Library,511,37.1,14.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,15.511758466628654,0,normal
2014-12-16 12:35:00+00:00,14.5,Docklands Library,511,38.5,14.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,15.309406773302925,0,normal
2014-12-16 12:45:00+00:00,14.5,Docklands Library,511,38.2,14.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,15.14752541864234,0,normal
2014-12-16 12:55:00+00:00,14.2,Docklands Library,511,39.2,12.6,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.958020334913872,0,normal
2014-12-16 13:05:00+00:00,14.2,Docklands Library,511,39.9,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.806416267931098,0,normal
2014-12-16 13:15:00+00:00,13.9,Docklands Library,511,39.5,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.625133014344879,0,normal
2014-12-16 13:25:00+00:00,13.9,Docklands Library,511,39.9,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.480106411475905,0,normal
2014-12-16 13:35:00+00:00,13.9,Docklands Library,511,41.0,13.1,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.364085129180726,0,normal
2014-12-16 13:45:00+00:00,13.9,Docklands Library,511,42.8,13.3,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.271268103344582,0,normal
2014-12-16 14:20:00+00:00,13.9,Docklands Library,511,42.9,12.8,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.197014482675666,0,normal
2014-12-16 14:30:00+00:00,13.9,Docklands Library,511,43.9,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,14.137611586140533,0,normal
2014-12-16 14:40:00+00:00,13.2,Docklands Library,511,43.1,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,13.950089268912429,0,normal
2014-12-16 14:50:00+00:00,13.2,Docklands Library,511,43.3,13.0,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,13.800071415129944,0,normal
2014-12-16 15:00:00+00:00,12.9,Docklands Library,511,44.0,12.9,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,13.680057132103956,0,normal
2014-12-16 15:10:00+00:00,13.2,Docklands Library,511,44.8,12.5,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,13.524045705683166,0,normal
2014-12-16 15:20:00+00:00,12.9,Docklands Library,511,46.1,12.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,13.399236564546534,0,normal
2014-12-16 15:30:00+00:00,12.9,Docklands Library,511,45.8,12.7,-37.8195002,144.9418888,ENV,REAL_511,Real sensor series - Docklands Library - board 511,42,real_sensor_board_511,13.299389251637228,0,normal
